,Nome,Acurácia,Precisão,Recall,F1-score,Matriz de Confusão
89,LinearSVC,0.5336374802596947,0.5412098542499677,0.4417617125811546,0.4864551532248715,"[[17824 10671]
 [15907 12588]]"
90,SGD,0.48612037199508684,0.48416162748788594,0.4242849622740832,0.45225002805521264,"[[15614 12881]
 [16405 12090]]"
91,Dtree,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
92,RForest,0.00949289349008598,0.015864218912365776,0.016072995262326722,0.015967924692756905,"[[   83 28412]
 [28037   458]]"
93,ADA,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
94,GBC,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
95,ETC,0.4047552202140726,0.39887472986064537,0.3756799438497982,0.3869300417472394,"[[12362 16133]
 [17790 10705]]"
96,logreg,0.30433409370064923,0.31587464086390804,0.33567292507457447,0.32547298216959303,"[[ 7779 20716]
 [18930  9565]]"
97,SVC,0.7791542375855414,0.7825855270169455,0.7730829970170205,0.777805239742956,"[[22375  6120]
 [ 6466 22029]]"
98,KNN,0.08090893139147219,0.08462608695652174,0.0853834005965959,0.08500305703554897,"[[ 2178 26317]
 [26062  2433]]"
99,GaussianNB,0.4103877873311107,0.433573528264093,0.5849096332689946,0.49799808772558857,"[[ 6721 21774]
 [11828 16667]]"
100,Perceptron,0.46523951570450955,0.4658507153938976,0.47418845411475696,0.46998260869565217,"[[13002 15493]
 [14983 13512]]"
101,LinearSVC,0.27938234778031235,0.29334998849478977,0.3131777504825408,0.302939778667934,"[[ 6998 21497]
 [19571  8924]]"
102,SGD,0.290050886120372,0.3060086254418107,0.33118090893139146,0.3180975494657363,"[[ 7093 21402]
 [19058  9437]]"
103,Dtree,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
104,RForest,0.026864362168801545,0.019905989601880208,0.01961747675030707,0.019760680135037206,"[[  972 27523]
 [27936   559]]"
105,ADA,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
106,GBC,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
107,ETC,0.2690296543253202,0.2637737338932558,0.25790489559571855,0.2608063027894102,"[[ 7983 20512]
 [21146  7349]]"
108,logreg,0.09791191437094227,0.14986401002353086,0.17210036848569923,0.16021431605083472,"[[  676 27819]
 [23591  4904]]"
